time,best_bid,best_ask
1631435373.80812,180.66000000,180.70000000
1631435373.910176,180.65000000,180.70000000
1631435374.008561,180.62000000,180.67000000
1631435374.120492,180.63000000,180.69000000
1631435374.2122922,180.65000000,180.69000000
1631435374.31168,180.65000000,180.69000000
1631435374.4082701,180.65000000,180.69000000
1631435374.531866,180.61000000,180.69000000
1631435374.6320362,180.62000000,180.69000000
1631435374.732075,180.62000000,180.69000000
1631435374.8319008,180.62000000,180.69000000
1631435374.9319072,180.62000000,180.69000000
1631435375.03742,180.64000000,180.70000000
1631435375.1376698,180.68000000,180.70000000
1631435375.238053,180.69000000,180.72000000
1631435375.348883,180.69000000,180.72000000
1631435375.446558,180.69000000,180.72000000
1631435375.5438988,180.72000000,180.81000000
1631435375.638158,180.75000000,180.81000000
1631435375.7377,180.72000000,180.81000000
1631435375.911863,180.72000000,180.81000000
1631435375.9759328,180.69000000,180.81000000
1631435376.041685,180.69000000,180.81000000
1631435376.137627,180.69000000,180.81000000
1631435376.238135,180.69000000,180.81000000
1631435376.370519,180.71000000,180.81000000
1631435376.438525,180.72000000,180.81000000
1631435376.537803,180.72000000,180.81000000
1631435376.63796,180.72000000,180.81000000
1631435376.737969,180.71000000,180.81000000
1631435376.838027,180.73000000,180.81000000
1631435376.938154,180.73000000,180.81000000
1631435377.039136,180.73000000,180.81000000
1631435377.137567,180.73000000,180.80000000
1631435377.238194,180.73000000,180.80000000
1631435377.354225,180.73000000,180.80000000
1631435377.437848,180.73000000,180.80000000
1631435377.538215,180.73000000,180.80000000
1631435377.639076,180.73000000,180.80000000
1631435377.738732,180.75000000,180.80000000
1631435377.838445,180.76000000,180.81000000
1631435377.9381912,180.76000000,180.81000000
1631435378.038435,180.76000000,180.86000000
1631435378.1380439,180.79000000,180.85000000
1631435378.238498,180.79000000,180.85000000
1631435378.3386261,180.79000000,180.85000000
1631435378.442399,180.79000000,180.85000000
1631435378.5405922,180.79000000,180.85000000
1631435378.638858,180.82000000,180.92000000
1631435378.738702,180.87000000,180.97000000
1631435378.840541,180.91000000,180.97000000
1631435378.9720619,180.93000000,180.97000000
1631435379.039826,180.83000000,180.95000000
1631435379.1393259,180.83000000,180.93000000
1631435379.239291,180.85000000,180.93000000
1631435379.339835,180.85000000,180.93000000
1631435379.440351,180.88000000,180.93000000
1631435379.540359,180.88000000,180.93000000
1631435379.645749,180.88000000,180.93000000
1631435379.743059,180.84000000,180.93000000
1631435379.844768,180.86000000,180.94000000
1631435379.939865,180.88000000,180.94000000
1631435380.03966,180.88000000,180.94000000
1631435380.1392379,180.88000000,180.94000000
1631435380.239648,180.88000000,180.94000000
1631435380.339705,180.86000000,180.94000000
1631435380.440156,180.86000000,180.94000000
1631435380.5406148,180.86000000,180.94000000
1631435380.639796,180.86000000,180.94000000
1631435380.780706,180.86000000,180.94000000
1631435380.880662,180.88000000,180.94000000
1631435380.982711,180.88000000,180.94000000
1631435381.082647,180.86000000,180.94000000
1631435381.183726,180.86000000,180.94000000
1631435381.2833421,180.86000000,180.94000000
1631435381.383035,180.86000000,180.94000000
1631435381.4840949,180.86000000,180.94000000
1631435381.586693,180.86000000,180.96000000
1631435381.687865,180.86000000,180.94000000
1631435381.783328,180.86000000,180.97000000
1631435381.933889,180.86000000,180.98000000
1631435381.986785,180.86000000,180.97000000
1631435382.083694,180.86000000,180.96000000
1631435382.184295,180.86000000,180.96000000
1631435382.284873,180.86000000,180.96000000
1631435382.38665,180.86000000,180.96000000
1631435382.486912,180.88000000,180.97000000
1631435382.586081,180.92000000,180.99000000
1631435382.687088,180.93000000,180.98000000
1631435382.8036962,180.93000000,180.98000000
1631435382.920686,180.93000000,180.98000000
1631435383.011791,180.93000000,180.98000000
1631435383.111979,180.93000000,180.98000000
1631435383.2104142,180.93000000,180.98000000
1631435383.312484,180.93000000,180.98000000
1631435383.420794,180.93000000,180.98000000
1631435383.5207381,180.96000000,181.00000000
1631435383.611923,180.96000000,181.00000000
1631435383.7126641,180.96000000,181.00000000
1631435383.811896,180.96000000,181.00000000
1631435383.9128478,180.96000000,181.00000000
1631435384.012301,180.96000000,181.00000000
1631435384.111682,180.96000000,181.00000000
1631435384.2120278,180.98000000,181.00000000
1631435384.313431,180.98000000,181.00000000
1631435384.413171,180.98000000,181.00000000
1631435384.52067,180.98000000,181.00000000
1631435384.687836,180.98000000,181.00000000
1631435384.782382,180.98000000,181.00000000
1631435384.937563,180.98000000,181.00000000
1631435384.990041,180.96000000,181.00000000
1631435385.085967,180.97000000,181.00000000
1631435385.189017,180.98000000,181.00000000
1631435385.284662,180.98000000,181.00000000
1631435385.3870022,180.93000000,180.98000000
1631435385.4836512,180.93000000,181.00000000
1631435385.5828118,180.94000000,180.99000000
1631435385.6974049,180.95000000,181.00000000
1631435385.783819,180.96000000,180.98000000
1631435385.8885381,180.96000000,180.98000000
1631435385.9885068,180.96000000,180.99000000
1631435386.084234,180.91000000,180.99000000
1631435386.184212,180.91000000,180.98000000
1631435386.2843,180.91000000,180.98000000
1631435386.388812,180.91000000,180.98000000
1631435386.48457,180.91000000,180.98000000
1631435386.5840158,180.91000000,180.97000000
1631435386.686432,180.91000000,180.97000000
1631435386.799104,180.91000000,180.97000000
1631435386.898991,180.91000000,180.97000000
1631435386.998349,180.91000000,180.97000000
1631435387.097708,180.91000000,180.95000000
1631435387.198355,180.88000000,180.93000000
1631435387.2985759,180.88000000,180.93000000
1631435387.399874,180.88000000,180.94000000
1631435387.499927,180.88000000,180.94000000
1631435387.603555,180.88000000,180.94000000
1631435387.7006028,180.90000000,180.94000000
1631435387.803204,180.90000000,180.94000000
1631435387.953399,180.90000000,180.94000000
1631435388.007062,180.90000000,180.94000000
1631435388.102634,180.91000000,180.94000000
1631435388.202241,180.93000000,180.94000000
1631435388.303189,180.92000000,180.94000000
1631435388.405143,180.92000000,180.94000000
1631435388.5018828,180.92000000,180.94000000
1631435388.639759,180.92000000,180.94000000
1631435388.759815,180.92000000,180.94000000
1631435388.859618,180.86000000,180.93000000
1631435388.990367,180.86000000,180.93000000
1631435389.092146,180.86000000,180.93000000
1631435389.191473,180.86000000,180.93000000
1631435389.292382,180.86000000,180.93000000
1631435389.397108,180.86000000,180.93000000
1631435389.492018,180.86000000,180.93000000
1631435389.592795,180.86000000,180.93000000
1631435389.692835,180.86000000,180.93000000
1631435389.7918699,180.87000000,180.93000000
1631435389.892162,180.88000000,180.93000000
1631435389.996917,180.88000000,180.94000000
1631435390.0937128,180.85000000,180.94000000
1631435390.19276,180.85000000,180.94000000
1631435390.324089,180.85000000,180.94000000
1631435390.424051,180.87000000,180.94000000
1631435390.524,180.87000000,180.94000000
1631435390.623959,180.85000000,180.94000000
1631435390.723976,180.85000000,180.94000000
1631435390.8240051,180.85000000,180.94000000
1631435390.97405,180.86000000,180.94000000
1631435391.023964,180.87000000,180.94000000
1631435391.124,180.86000000,180.94000000
1631435391.224001,180.84000000,180.94000000
1631435391.324078,180.84000000,180.94000000
1631435391.424153,180.84000000,180.94000000
1631435391.5240362,180.84000000,180.94000000
1631435391.674119,180.84000000,180.94000000
1631435391.826136,180.84000000,180.94000000
1631435391.927356,180.85000000,180.94000000
1631435392.0239758,180.85000000,180.94000000
1631435392.1240408,180.85000000,180.94000000
1631435392.224023,180.86000000,180.94000000
1631435392.323978,180.86000000,180.94000000
1631435392.751223,180.86000000,180.94000000
1631435392.755002,180.87000000,180.94000000
1631435392.75562,180.87000000,180.92000000
1631435392.8500621,180.87000000,180.92000000
1631435392.974049,180.87000000,180.92000000
1631435393.0956118,180.87000000,180.92000000
1631435393.195519,180.87000000,180.92000000
1631435393.400094,180.87000000,180.92000000
1631435393.5740852,180.87000000,180.92000000
1631435393.725016,180.87000000,180.92000000
1631435393.824018,180.87000000,180.92000000
1631435393.952965,180.87000000,180.92000000
1631435394.0247822,180.87000000,180.92000000
1631435394.1242921,180.87000000,180.92000000
1631435394.3240929,180.87000000,180.92000000
1631435394.424169,180.87000000,180.92000000
1631435394.553776,180.87000000,180.92000000
1631435394.624058,180.89000000,180.92000000
1631435394.73062,180.89000000,180.92000000
1631435394.84262,180.89000000,180.92000000
1631435394.942736,180.89000000,180.92000000
1631435395.043455,180.89000000,180.94000000
1631435395.142064,180.90000000,180.94000000
1631435395.241788,180.90000000,180.94000000
1631435395.342421,180.90000000,180.94000000
1631435395.442635,180.90000000,180.94000000
1631435395.542986,180.89000000,180.94000000
1631435395.6476002,180.89000000,180.94000000
1631435395.747825,180.89000000,180.94000000
1631435395.847796,180.89000000,180.94000000
1631435395.948292,180.89000000,180.94000000
1631435396.047282,180.89000000,180.95000000
1631435396.148318,180.89000000,180.96000000
1631435396.308595,180.89000000,180.96000000
1631435396.424074,180.89000000,180.96000000
1631435396.50848,180.89000000,180.96000000
1631435396.6088672,180.89000000,180.96000000
1631435396.709174,180.91000000,180.96000000
1631435396.809991,180.91000000,180.96000000
1631435396.954442,180.91000000,180.96000000
1631435397.0108979,180.85000000,180.96000000
1631435397.111028,180.87000000,180.96000000
1631435397.2130098,180.89000000,180.96000000
1631435397.313739,180.89000000,180.96000000
1631435397.42516,180.89000000,180.96000000
1631435397.5108,180.89000000,180.96000000
1631435397.612704,180.89000000,180.96000000
1631435397.7115688,180.90000000,180.96000000
1631435397.834827,180.90000000,180.96000000
1631435397.934884,180.90000000,180.96000000
1631435398.0351949,180.90000000,180.96000000
1631435398.137507,180.90000000,180.96000000
1631435398.23533,180.90000000,180.96000000
1631435398.3347242,180.87000000,180.96000000
1631435398.4346979,180.86000000,180.94000000
1631435398.535736,180.86000000,180.91000000
1631435398.6360161,180.86000000,180.91000000
1631435398.73496,180.86000000,180.91000000
1631435398.835349,180.86000000,180.91000000
1631435398.9365141,180.85000000,180.91000000
1631435399.035338,180.86000000,180.91000000
1631435399.137769,180.87000000,180.91000000
1631435399.2365482,180.87000000,180.94000000
1631435399.336957,180.87000000,180.94000000
1631435399.4511209,180.87000000,180.94000000
1631435399.544747,180.86000000,180.90000000
1631435399.674252,180.86000000,180.89000000
1631435399.791338,180.86000000,180.89000000
1631435399.9045749,180.86000000,180.89000000
1631435399.987745,180.86000000,180.89000000
1631435400.0374038,180.86000000,180.89000000
1631435400.136331,180.86000000,180.89000000
1631435400.237565,180.87000000,180.89000000
1631435400.337271,180.87000000,180.92000000
1631435400.442291,180.87000000,180.93000000
1631435400.5390909,180.87000000,180.96000000
1631435400.636936,180.87000000,180.96000000
1631435400.737428,180.89000000,180.96000000
1631435400.83842,180.92000000,180.96000000
1631435400.939074,180.92000000,180.97000000
1631435401.042827,180.92000000,180.97000000
1631435401.1378078,180.92000000,180.97000000
1631435401.238271,180.92000000,180.97000000
1631435401.3376992,180.92000000,180.97000000
1631435401.4622269,180.92000000,180.97000000
1631435401.537196,180.92000000,180.97000000
1631435401.6378691,180.94000000,181.00000000
1631435401.738626,180.96000000,181.05000000
1631435401.838294,180.98000000,181.06000000
1631435401.95237,181.05000000,181.07000000
1631435402.0378938,181.06000000,181.09000000
1631435402.138023,181.06000000,181.09000000
1631435402.23731,181.04000000,181.08000000
1631435402.337548,181.05000000,181.10000000
1631435402.4756339,181.05000000,181.10000000
1631435402.540951,181.04000000,181.10000000
1631435402.63906,181.05000000,181.10000000
1631435402.738209,181.06000000,181.10000000
1631435402.838351,181.06000000,181.10000000
1631435403.026398,181.06000000,181.12000000
1631435403.074135,181.06000000,181.12000000
1631435403.142525,181.06000000,181.12000000
1631435403.238925,181.11000000,181.14000000
1631435403.338697,181.13000000,181.15000000
1631435403.475116,181.13000000,181.16000000
1631435403.53851,181.13000000,181.18000000
1631435403.638897,181.13000000,181.20000000
1631435403.7393768,181.13000000,181.20000000
1631435403.83868,181.17000000,181.20000000
1631435403.938934,181.12000000,181.19000000
1631435404.0388422,181.14000000,181.20000000
1631435404.1396859,181.18000000,181.20000000
1631435404.2397969,181.18000000,181.20000000
1631435404.3385768,181.17000000,181.20000000
1631435404.4752362,181.18000000,181.20000000
1631435404.5396428,181.18000000,181.20000000
1631435404.638769,181.18000000,181.20000000
1631435404.739326,181.18000000,181.20000000
1631435404.8385239,181.14000000,181.20000000
1631435404.939103,181.17000000,181.20000000
1631435405.039158,181.17000000,181.20000000
1631435405.14593,181.17000000,181.20000000
1631435405.2400901,181.19000000,181.20000000
1631435405.344341,181.19000000,181.20000000
1631435405.476276,181.20000000,181.21000000
1631435405.5390642,181.20000000,181.22000000
1631435405.638966,181.20000000,181.22000000
1631435405.739915,181.20000000,181.22000000
1631435405.840352,181.20000000,181.22000000
1631435406.04777,181.20000000,181.22000000
1631435406.096873,181.20000000,181.28000000
1631435406.150949,181.20000000,181.26000000
1631435406.240604,181.20000000,181.28000000
1631435406.339689,181.24000000,181.28000000
1631435406.474494,181.26000000,181.28000000
1631435406.540475,181.26000000,181.28000000
1631435406.640345,181.26000000,181.28000000
1631435406.740513,181.26000000,181.28000000
1631435406.84235,181.26000000,181.28000000
1631435406.940151,181.24000000,181.28000000
1631435407.042942,181.21000000,181.28000000
1631435407.140773,181.21000000,181.28000000
1631435407.24066,181.21000000,181.28000000
1631435407.342067,181.22000000,181.27000000
1631435407.474237,181.20000000,181.27000000
1631435407.5405939,181.21000000,181.26000000
1631435407.6411462,181.21000000,181.27000000
1631435407.742176,181.20000000,181.23000000
1631435407.840801,181.11000000,181.21000000
1631435407.9421802,181.12000000,181.20000000
1631435408.04143,181.09000000,181.14000000
1631435408.142015,181.09000000,181.14000000
1631435408.242367,181.09000000,181.14000000
1631435408.34165,181.10000000,181.14000000
1631435408.474435,181.10000000,181.18000000
1631435408.540834,181.11000000,181.18000000
1631435408.643766,181.11000000,181.18000000
1631435408.742665,181.11000000,181.18000000
1631435408.844464,181.11000000,181.18000000
1631435409.0298922,181.11000000,181.23000000
1631435409.0605628,181.11000000,181.20000000
1631435409.143202,181.10000000,181.19000000
1631435409.2444532,181.10000000,181.19000000
1631435409.342685,181.10000000,181.20000000
1631435409.45989,181.10000000,181.20000000
1631435409.542946,181.10000000,181.20000000
1631435409.643094,181.12000000,181.21000000
1631435409.745762,181.17000000,181.22000000
1631435409.8532648,181.17000000,181.22000000
1631435409.94274,181.17000000,181.22000000
1631435410.04338,181.17000000,181.18000000
1631435410.143232,181.12000000,181.18000000
1631435410.2441201,181.12000000,181.21000000
1631435410.34591,181.12000000,181.21000000
1631435410.463279,181.14000000,181.22000000
1631435410.543691,181.15000000,181.23000000
1631435410.643827,181.15000000,181.23000000
1631435410.7448802,181.15000000,181.23000000
1631435410.843978,181.15000000,181.23000000
1631435410.943813,181.15000000,181.23000000
1631435411.0446668,181.16000000,181.23000000
1631435411.144238,181.16000000,181.23000000
1631435411.2452328,181.16000000,181.23000000
1631435411.3478458,181.16000000,181.23000000
1631435411.4744031,181.16000000,181.23000000
1631435411.544956,181.15000000,181.20000000
1631435411.651925,181.06000000,181.18000000
1631435411.999464,181.06000000,181.17000000
1631435412.064072,181.07000000,181.17000000
1631435412.1309912,181.07000000,181.16000000
1631435412.230674,181.15000000,181.16000000
1631435412.332444,181.15000000,181.16000000
1631435412.4304378,181.15000000,181.18000000
1631435412.531821,181.15000000,181.18000000
1631435412.632181,181.10000000,181.18000000
1631435412.731272,181.08000000,181.18000000
1631435412.831282,181.08000000,181.17000000
1631435412.9304729,181.08000000,181.18000000
1631435413.030936,181.10000000,181.21000000
1631435413.132993,181.12000000,181.20000000
1631435413.231442,181.19000000,181.26000000
1631435413.332155,181.22000000,181.28000000
1631435413.431822,181.19000000,181.28000000
1631435413.535725,181.20000000,181.28000000
1631435413.6363788,181.20000000,181.28000000
1631435413.732175,181.20000000,181.28000000
1631435413.832714,181.20000000,181.28000000
1631435413.931937,181.20000000,181.28000000
1631435414.031318,181.18000000,181.24000000
1631435414.1320162,181.17000000,181.23000000
1631435414.2320518,181.17000000,181.24000000
1631435414.332,181.17000000,181.26000000
1631435414.4359858,181.17000000,181.26000000
1631435414.531851,181.17000000,181.26000000
1631435414.6322198,181.17000000,181.26000000
1631435414.7340028,181.17000000,181.26000000
1631435414.8330722,181.17000000,181.20000000
1631435414.988071,181.17000000,181.20000000
1631435415.034692,181.17000000,181.28000000
1631435415.132786,181.18000000,181.28000000
1631435415.234862,181.21000000,181.28000000
1631435415.333627,181.21000000,181.28000000
1631435415.433099,181.21000000,181.28000000
1631435415.532914,181.21000000,181.26000000
1631435415.632859,181.21000000,181.26000000
1631435415.73336,181.20000000,181.26000000
1631435415.878654,181.20000000,181.26000000
1631435415.933271,181.20000000,181.26000000
1631435416.032983,181.20000000,181.28000000
1631435416.149496,181.20000000,181.28000000
1631435416.2493591,181.20000000,181.28000000
1631435416.349092,181.20000000,181.28000000
1631435416.477775,181.20000000,181.28000000
1631435416.550108,181.20000000,181.28000000
1631435416.648797,181.21000000,181.28000000
1631435416.753417,181.22000000,181.28000000
1631435416.849819,181.22000000,181.28000000
1631435416.9489229,181.22000000,181.28000000
1631435417.0500648,181.24000000,181.30000000
1631435417.150465,181.25000000,181.30000000
1631435417.249706,181.26000000,181.32000000
1631435417.351861,181.27000000,181.32000000
1631435417.47973,181.29000000,181.34000000
1631435417.5532029,181.29000000,181.34000000
1631435417.650296,181.30000000,181.34000000
1631435417.750688,181.31000000,181.34000000
1631435417.8499799,181.31000000,181.34000000
1631435418.027863,181.30000000,181.32000000
1631435418.077806,181.29000000,181.34000000
1631435418.1554718,181.31000000,181.35000000
1631435418.249697,181.31000000,181.35000000
1631435418.3517592,181.31000000,181.36000000
1631435418.477819,181.31000000,181.36000000
1631435418.552214,181.31000000,181.38000000
1631435418.6550431,181.31000000,181.38000000
1631435418.750428,181.33000000,181.38000000
1631435418.85242,181.33000000,181.38000000
1631435418.9505558,181.33000000,181.38000000
1631435419.052659,181.33000000,181.38000000
1631435419.150614,181.33000000,181.38000000
1631435419.2501838,181.33000000,181.38000000
1631435419.350875,181.33000000,181.38000000
1631435419.483092,181.34000000,181.38000000
1631435419.551372,181.38000000,181.41000000
1631435419.650194,181.39000000,181.41000000
1631435419.750258,181.39000000,181.42000000
1631435419.8507872,181.40000000,181.43000000
1631435419.950918,181.40000000,181.42000000
1631435420.05198,181.34000000,181.41000000
1631435420.1505752,181.34000000,181.41000000
1631435420.251924,181.36000000,181.43000000
1631435420.350744,181.39000000,181.43000000
1631435420.477878,181.39000000,181.43000000
1631435420.550926,181.37000000,181.43000000
1631435420.650629,181.40000000,181.43000000
1631435420.750766,181.40000000,181.43000000
1631435420.851362,181.40000000,181.43000000
1631435421.053718,181.33000000,181.43000000
1631435421.101703,181.44000000,181.45000000
1631435421.163998,181.44000000,181.45000000
1631435421.2530591,181.44000000,181.46000000
1631435421.350365,181.44000000,181.46000000
1631435421.4886231,181.45000000,181.46000000
1631435421.561237,181.45000000,181.46000000
1631435421.652033,181.45000000,181.47000000
1631435421.7537699,181.45000000,181.48000000
1631435421.8518221,181.45000000,181.49000000
1631435421.952172,181.45000000,181.49000000
1631435422.051768,181.45000000,181.49000000
1631435422.1551301,181.45000000,181.49000000
1631435422.251441,181.45000000,181.49000000
1631435422.351698,181.45000000,181.49000000
1631435422.497441,181.47000000,181.49000000
1631435422.577714,181.48000000,181.49000000
1631435422.651131,181.48000000,181.49000000
1631435422.7530198,181.48000000,181.49000000
1631435422.853248,181.48000000,181.49000000
1631435422.9557052,181.48000000,181.49000000
1631435423.0577862,181.48000000,181.49000000
1631435423.177739,181.48000000,181.49000000
1631435423.262534,181.48000000,181.49000000
1631435423.356843,181.48000000,181.49000000
1631435423.499596,181.48000000,181.49000000
1631435423.5622761,181.48000000,181.49000000
1631435423.659807,181.48000000,181.49000000
1631435423.760273,181.48000000,181.49000000
1631435423.860377,181.48000000,181.49000000
1631435424.097335,181.48000000,181.49000000
1631435424.143819,181.48000000,181.49000000
1631435424.20259,181.45000000,181.49000000
1631435424.277934,181.45000000,181.49000000
1631435424.377834,181.45000000,181.49000000
1631435424.4973838,181.45000000,181.49000000
1631435424.5779562,181.45000000,181.49000000
1631435424.678102,181.44000000,181.49000000
1631435424.777786,181.44000000,181.49000000
1631435424.877829,181.44000000,181.49000000
1631435424.978048,181.39000000,181.47000000
1631435425.077777,181.39000000,181.45000000
1631435425.1778839,181.40000000,181.44000000
1631435425.2779279,181.40000000,181.45000000
1631435425.378007,181.40000000,181.45000000
1631435425.4904032,181.40000000,181.45000000
1631435425.577889,181.40000000,181.45000000
1631435425.677971,181.40000000,181.45000000
1631435425.777953,181.40000000,181.49000000
1631435425.8777971,181.40000000,181.48000000
1631435425.97775,181.40000000,181.48000000
1631435426.0779421,181.46000000,181.47000000
1631435426.1779149,181.47000000,181.49000000
1631435426.277845,181.48000000,181.49000000
1631435426.377769,181.48000000,181.49000000
1631435426.494758,181.41000000,181.47000000
1631435426.577812,181.41000000,181.47000000
1631435426.678043,181.39000000,181.43000000
1631435426.777907,181.36000000,181.41000000
1631435426.877824,181.40000000,181.41000000
1631435427.059793,181.36000000,181.41000000
1631435427.105419,181.35000000,181.40000000
1631435427.1779652,181.35000000,181.37000000
1631435427.277878,181.33000000,181.36000000
1631435427.377825,181.33000000,181.34000000
1631435427.503041,181.32000000,181.34000000
1631435427.578944,181.32000000,181.33000000
1631435427.677881,181.32000000,181.33000000
1631435427.777856,181.32000000,181.40000000
1631435427.877832,181.32000000,181.40000000
1631435427.97806,181.32000000,181.41000000
1631435428.077833,181.35000000,181.40000000
1631435428.177839,181.35000000,181.40000000
1631435428.278003,181.35000000,181.40000000
1631435428.377861,181.35000000,181.40000000
1631435428.493935,181.35000000,181.40000000
1631435428.578027,181.35000000,181.40000000
1631435428.6778839,181.35000000,181.40000000
1631435428.777798,181.35000000,181.40000000
1631435428.877793,181.35000000,181.40000000
1631435428.9779782,181.35000000,181.40000000
1631435429.078202,181.36000000,181.41000000
1631435429.177983,181.40000000,181.41000000
1631435429.278056,181.40000000,181.41000000
1631435429.377789,181.40000000,181.41000000
1631435429.4948459,181.40000000,181.41000000
1631435429.577843,181.41000000,181.44000000
1631435429.6778738,181.41000000,181.44000000
1631435429.7779431,181.41000000,181.44000000
1631435429.8778508,181.41000000,181.46000000
1631435430.050555,181.41000000,181.46000000
1631435430.0830069,181.41000000,181.46000000
1631435430.177835,181.43000000,181.46000000
1631435430.2778938,181.42000000,181.46000000
1631435430.377868,181.42000000,181.46000000
1631435430.4965389,181.42000000,181.46000000
1631435430.577945,181.42000000,181.46000000
1631435430.6779351,181.44000000,181.49000000
1631435430.7778869,181.44000000,181.49000000
1631435430.8787682,181.48000000,181.49000000
1631435430.9778612,181.48000000,181.49000000
1631435431.077991,181.48000000,181.49000000
1631435431.177875,181.48000000,181.49000000
1631435431.2787998,181.48000000,181.49000000
1631435431.377853,181.46000000,181.49000000
1631435431.5034199,181.42000000,181.49000000
1631435431.578014,181.42000000,181.49000000
1631435431.677865,181.41000000,181.49000000
1631435431.777936,181.41000000,181.49000000
1631435431.877983,181.41000000,181.49000000
1631435431.977888,181.41000000,181.49000000
1631435432.078075,181.41000000,181.49000000
1631435432.177907,181.41000000,181.49000000
1631435432.283489,181.42000000,181.49000000
1631435432.381691,181.42000000,181.49000000
1631435432.5028028,181.42000000,181.49000000
1631435432.5809338,181.42000000,181.49000000
1631435432.684484,181.43000000,181.49000000
1631435432.786579,181.43000000,181.49000000
1631435433.059674,181.43000000,181.49000000
1631435433.0603058,181.44000000,181.49000000
1631435433.104102,181.45000000,181.49000000
1631435433.227963,181.45000000,181.49000000
1631435433.327955,181.45000000,181.49000000
1631435433.427949,181.45000000,181.49000000
1631435433.531046,181.45000000,181.48000000
1631435433.627977,181.42000000,181.45000000
1631435433.728053,181.42000000,181.44000000
1631435433.8279538,181.36000000,181.42000000
1631435433.927938,181.33000000,181.36000000
1631435434.028126,181.33000000,181.36000000
1631435434.1280189,181.33000000,181.36000000
1631435434.229234,181.33000000,181.36000000
1631435434.329283,181.33000000,181.36000000
1631435434.4280179,181.33000000,181.44000000
1631435434.5361652,181.33000000,181.42000000
1631435434.631381,181.33000000,181.40000000
1631435434.732429,181.33000000,181.40000000
1631435434.833725,181.31000000,181.36000000
1631435434.9297469,181.31000000,181.34000000
1631435435.0284328,181.31000000,181.33000000
1631435435.129319,181.31000000,181.33000000
1631435435.229312,181.31000000,181.39000000
1631435435.3286872,181.31000000,181.37000000
1631435435.42862,181.31000000,181.37000000
1631435435.541118,181.31000000,181.37000000
1631435435.6297228,181.31000000,181.37000000
1631435435.7296371,181.32000000,181.36000000
1631435435.829949,181.32000000,181.41000000
1631435436.029582,181.32000000,181.41000000
1631435436.085307,181.32000000,181.40000000
1631435436.148184,181.32000000,181.43000000
1631435436.23824,181.32000000,181.43000000
1631435436.3299708,181.34000000,181.43000000
1631435436.432516,181.34000000,181.43000000
1631435436.577954,181.34000000,181.43000000
1631435436.657631,181.34000000,181.43000000
1631435436.758296,181.34000000,181.43000000
1631435436.88098,181.34000000,181.41000000
1631435436.9591858,181.32000000,181.39000000
1631435437.058482,181.31000000,181.39000000
1631435437.1630878,181.31000000,181.35000000
1631435437.2587452,181.29000000,181.33000000
1631435437.3586712,181.29000000,181.31000000
1631435437.458414,181.29000000,181.31000000
1631435437.559585,181.21000000,181.31000000
1631435437.660129,181.17000000,181.27000000
1631435437.759341,181.17000000,181.24000000
1631435437.858476,181.17000000,181.21000000
1631435437.958904,181.14000000,181.23000000
1631435438.0597172,181.14000000,181.23000000
1631435438.1592362,181.14000000,181.21000000
1631435438.331397,181.14000000,181.23000000
1631435438.359916,181.14000000,181.29000000
1631435438.532131,181.15000000,181.28000000
1631435438.594443,181.15000000,181.27000000
1631435438.660199,181.15000000,181.25000000
1631435439.3433201,181.14000000,181.24000000
1631435439.3439932,181.14000000,181.20000000
1631435439.344606,181.14000000,181.27000000
1631435439.345185,181.15000000,181.27000000
1631435439.345726,181.16000000,181.26000000
1631435439.3463511,181.17000000,181.26000000
1631435439.442657,181.15000000,181.22000000
1631435439.53274,181.15000000,181.22000000
1631435439.560676,181.15000000,181.20000000
1631435439.661358,181.13000000,181.19000000
1631435439.760625,181.13000000,181.14000000
1631435439.860352,181.13000000,181.14000000
1631435439.961657,181.12000000,181.14000000
1631435440.060699,181.12000000,181.14000000
1631435440.160874,181.15000000,181.23000000
1631435440.260698,181.15000000,181.25000000
1631435440.363023,181.15000000,181.24000000
1631435440.4814668,181.15000000,181.22000000
1631435440.56077,181.15000000,181.21000000
1631435440.6613388,181.15000000,181.18000000
1631435440.761406,181.12000000,181.18000000
1631435440.8615491,181.12000000,181.18000000
1631435440.960799,181.12000000,181.15000000
1631435441.061217,181.12000000,181.15000000
1631435441.161841,181.12000000,181.15000000
1631435441.260832,181.12000000,181.15000000
1631435441.361063,181.12000000,181.15000000
1631435441.461062,181.12000000,181.15000000
1631435441.561089,181.12000000,181.15000000
1631435441.660924,181.06000000,181.11000000
1631435441.762402,181.06000000,181.12000000
1631435441.860825,181.06000000,181.12000000
1631435442.037494,181.06000000,181.14000000
1631435442.0897028,181.06000000,181.14000000
1631435442.161552,181.11000000,181.17000000
1631435442.262316,181.12000000,181.22000000
1631435442.361865,181.13000000,181.21000000
1631435442.461802,181.13000000,181.19000000
1631435442.562763,181.13000000,181.17000000
1631435442.664418,181.12000000,181.14000000
1631435442.761575,181.06000000,181.13000000
1631435442.861814,181.06000000,181.13000000
1631435442.962902,181.06000000,181.11000000
1631435443.062779,181.06000000,181.10000000
1631435443.162476,181.06000000,181.10000000
1631435443.2629702,181.06000000,181.10000000
1631435443.362952,181.06000000,181.10000000
1631435443.4627478,181.06000000,181.15000000
1631435443.581463,181.06000000,181.14000000
1631435443.662953,181.06000000,181.14000000
1631435443.7630239,181.06000000,181.14000000
1631435443.863517,181.06000000,181.14000000
1631435443.963883,181.02000000,181.14000000
1631435444.06372,181.02000000,181.14000000
